31018,Sturnella,magna,,Eastern Meadowlark,United States,"Michigan, Oakwoods Metropark ",Song,B,0:21,unknown
16931,Sturnella,magna,,Eastern Meadowlark,United States,"Michigan, Oakwoods Metropark","call, song",B,0:57,unknown
11864,Sturnella,magna,,Eastern Meadowlark,United States,"Michigan, Oakwoods Metropark",Song,B,0:39,unknown
391156,Icterus,galbula,,Baltimore Oriole,United States,"Tawas Point, Michigan",song,A,0:18,yes
391155,Icterus,galbula,,Baltimore Oriole,United States,"Tawas Point, Michigan",song,A,0:54,yes
391090,Icterus,galbula,,Baltimore Oriole,United States,"Cranberry Lake Park, Oakland County, Michigan",call,A,0:54,no
329040,Icterus,galbula,,Baltimore Oriole,United States,"Draper Twin Lake Park, Oakland County, Michigan",call,A,0:18,yes
323253,Icterus,galbula,,Baltimore Oriole,United States,"Paint Creek Trail--Dutton to Silver Bell, Oakland County, Michigan",song,A,1:09,yes
456252,Icterus,galbula,,Baltimore Oriole,United States,"Tawas Point, Michigan",song,B,0:28,yes
455554,Icterus,galbula,,Baltimore Oriole,United States,"Cranberry Lake Park, Oakland County, Michigan","call, song",B,0:54,no
442962,Icterus,galbula,,Baltimore Oriole,United States,"Tawas Point State Park (near  East Tawas), Iosco County, Michigan",song,B,0:46,yes
392965,Icterus,galbula,,Baltimore Oriole,United States,"Gallagher Creek Park, Oakland County, Michigan",song,B,1:38,yes
390279,Icterus,galbula,,Baltimore Oriole,United States,"Paint Creek Trail--Gallagher to Gunn, Oakland County, Michigan","Chatter calls, call",B,0:19,yes
390276,Icterus,galbula,,Baltimore Oriole,United States,"Paint Creek Trail--Gunn to Adams, Oakland County, Michigan",song,B,0:40,no
322444,Icterus,galbula,,Baltimore Oriole,United States,"Cranberry Lake Park, Oakland County, Michigan",begging call,B,0:23,no
217803,Icterus,galbula,,Baltimore Oriole,United States,"Tawas Point, Michigan","call, song",B,1:11,yes
107472,Icterus,galbula,,Baltimore Oriole,United States,"Flat Iron Lake Preserve, Oakfield, Kent County, Michigan",Call,B,0:03,unknown
31260,Icterus,galbula,,Baltimore Oriole,United States,"Michigan, St. Clair County ",Begging call of fledged juvenile,B,0:49,unknown
16971,Icterus,galbula,,Baltimore Oriole,United States,"Michigan, Monroe County","call, song",B,0:41,unknown
11476,Icterus,galbula,,Baltimore Oriole,United States,"Michigan, Metro Beach Metropark",call,B,0:04,unknown
391150,Icterus,spurius,,Orchard Oriole,United States,"Tawas Point, Michigan",song,A,1:01,no
313992,Icterus,spurius,,Orchard Oriole,United States,"Shady Acres Campgrounds, Crispell Lake, Liberty Township, Jackson County, Michigan",song,B,0:47,yes
17091,Icterus,spurius,,Orchard Oriole,United States,"Michigan, Whiteford Township",Song,B,0:44,unknown
17090,Icterus,spurius,,Orchard Oriole,United States,"Michigan, Whiteford Township",Song,B,0:43,unknown
408982,Agelaius,phoeniceus,phoeniceus,Red-winged Blackbird,United States,"Cobb Lake area, Norvell Township, Jackson County, Michigan",song,A,0:28,yes
408980,Agelaius,phoeniceus,phoeniceus,Red-winged Blackbird,United States,"Cobb Lake area, Norvell Township, Jackson County, Michigan",song,A,1:07,yes
392872,Agelaius,phoeniceus,,Red-winged Blackbird,United States,"Indian Springs Metropark, Oakland County, Michigan",alarm call,A,0:25,yes
466916,Agelaius,phoeniceus,,Red-winged Blackbird,United States,"Houghton Lake WRA--Boardwalk, Roscommon County, Michigan",call,B,0:12,yes
408979,Agelaius,phoeniceus,phoeniceus,Red-winged Blackbird,United States,"Cobb Lake area, Norvell Township, Jackson County, Michigan",song,B,1:19,yes
392873,Agelaius,phoeniceus,,Red-winged Blackbird,United States,"Indian Springs Metropark, Oakland County, Michigan",alarm call,B,0:36,yes
323255,Agelaius,phoeniceus,,Red-winged Blackbird,United States,"Paint Creek Trail--Gallagher to Gunn, Oakland County, Michigan",call,B,0:18,yes
319720,Agelaius,phoeniceus,,Red-winged Blackbird,United States,"Glen Haven, Leelanau County, Michigan",call,B,0:14,yes
311955,Agelaius,phoeniceus,,Red-winged Blackbird,United States,"Silverbrook, Rochester Hills, Oakland County, Michigan",call,B,0:16,yes
309627,Agelaius,phoeniceus,,Red-winged Blackbird,United States,"Silverbrook, Rochester Hills, Oakland County, Michigan",song,B,0:37,yes
31150,Agelaius,phoeniceus,,Red-winged Blackbird,United States,"Michigan, Port Huron SGA ",Call,B,0:03,unknown
31149,Agelaius,phoeniceus,,Red-winged Blackbird,United States,"Michigan, Port Huron SGA ",Call,B,0:09,unknown
31148,Agelaius,phoeniceus,,Red-winged Blackbird,United States,"Michigan, Port Huron SGA ",call,B,0:15,unknown
31147,Agelaius,phoeniceus,,Red-winged Blackbird,United States,"Michigan, Port Huron SGA ",call,B,0:29,unknown
16952,Agelaius,phoeniceus,,Red-winged Blackbird,United States,"Michigan, Pte. Mouillee SGA","Calls, male",B,0:37,unknown
16950,Agelaius,phoeniceus,,Red-winged Blackbird,United States,"Michigan, Pte. Mouillee SGA","Call, female",B,0:04,unknown
16949,Agelaius,phoeniceus,,Red-winged Blackbird,United States,"Michigan, Pte. Mouillee SGA","Call, female",B,0:09,unknown
11835,Agelaius,phoeniceus,,Red-winged Blackbird,United States,"Michigan, Pte. Mouillee SGA",Song,B,0:18,unknown
11834,Agelaius,phoeniceus,,Red-winged Blackbird,United States,"Michigan, Metro Beach Metropark",Song,B,0:26,unknown
11832,Agelaius,phoeniceus,,Red-winged Blackbird,United States,"Michigan, Belle Isle","Calls, songs",B,1:14,unknown
31275,Molothrus,ater,,Brown-headed Cowbird,United States,"Michigan, St. Clair County ",Song,B,0:11,unknown
16925,Molothrus,ater,,Brown-headed Cowbird,United States,"Michigan, Lake Erie Metropark",Song,B,0:03,unknown
16924,Molothrus,ater,,Brown-headed Cowbird,United States,"Michigan, Lake Erie Metropark",Song,B,0:03,unknown
385833,Euphagus,carolinus,,Rusty Blackbird,United States,"Michigan, Kensington Metropark",call,A,1:00,yes
11853,Euphagus,carolinus,,Rusty Blackbird,United States,"Michigan, Deerfield","call, song",B,0:23,unknown
466910,Euphagus,cyanocephalus,,Brewer's Blackbird,United States,"Grayling Township (near  Grayling), Crawford County, Michigan","call, song",B,0:54,yes
311953,Quiscalus,quiscula,,Common Grackle,United States,"Robert H. Long Park, Oakland County, Michigan",song,B,0:15,yes
304859,Quiscalus,quiscula,,Common Grackle,United States,"Bear Creek, Oakland County, Michigan",call,B,0:12,yes
16979,Quiscalus,quiscula,,Common Grackle,United States,"Michigan, Pte. Mouillee SGA",Call,B,0:07,unknown
17097,Seiurus,aurocapilla,,Ovenbird,United States,"Michigan, Stinchfield Woods",Song,A,0:25,unknown
644751,Helmitheros,vermivorum,,Worm-eating Warbler,United States,"Grand Rapids, Kent County, Michigan",song,B,0:30,unknown
31015,Parkesia,motacilla,,Louisiana Waterthrush,United States,"Michigan, Sharon Hollow ",Song,A,1:32,unknown
31014,Parkesia,motacilla,,Louisiana Waterthrush,United States,"Michigan, Sharon Hollow ",Song,A,1:27,unknown
313544,Parkesia,motacilla,,Louisiana Waterthrush,United States,"Nan Weston Preserve, Sharon Township, Washtenaw County, Michigan",song,B,0:46,no
31013,Parkesia,motacilla,,Louisiana Waterthrush,United States,"Michigan, Sharon Hollow ",Song,B,1:09,unknown
418334,Vermivora,chrysoptera,,Golden-winged Warbler,United States,"Au Sable SF - Big Creek Rd, Michigan",song,A,0:02,yes
418333,Vermivora,chrysoptera,,Golden-winged Warbler,United States,"Au Sable SF - Big Creek Rd, Michigan",song,A,0:14,yes
16989,Vermivora,chrysoptera,,Golden-winged Warbler,United States,"Michigan, Port Huron SGA",Song,A,0:46,unknown
31311,Vermivora,chrysoptera,,Golden-winged Warbler,United States,"Michigan, Port Huron SGA ",Song,B,0:04,unknown
31309,Vermivora,chrysoptera,,Golden-winged Warbler,United States,"Michigan, Port Huron SGA ",Song,B,0:36,unknown
31122,Vermivora,chrysoptera,,Golden-winged Warbler,United States,"Michigan, Port Huron SGA ",Song,B,0:39,unknown
455557,Vermivora,cyanoptera,,Blue-winged Warbler,United States,"Cranberry Lake Park, Oakland County, Michigan",song,A,0:36,no
392267,Vermivora,cyanoptera,,Blue-winged Warbler,United States,"Cranberry Lake Park, Oakland County, Michigan","Dzit, call",A,0:07,yes
392266,Vermivora,cyanoptera,,Blue-winged Warbler,United States,"Cranberry Lake Park, Oakland County, Michigan","Chip, call",A,0:11,yes
390284,Vermivora,cyanoptera,,Blue-winged Warbler,United States,"Cranberry Lake Park, Oakland County, Michigan",song,B,0:36,yes
31316,Vermivora,cyanoptera,,Blue-winged Warbler,United States,"Michigan, Port Huron SGA ",Song,B,1:14,unknown
31315,Vermivora,cyanoptera,,Blue-winged Warbler,United States,"Michigan, Port Huron SGA ",Song,B,0:54,unknown
31314,Vermivora,cyanoptera,,Blue-winged Warbler,United States,"Michigan, Port Huron SGA ",Alternate song,B,0:21,unknown
31313,Vermivora,cyanoptera,,Blue-winged Warbler,United States,"Michigan, Port Huron SGA ",Call,B,0:09,unknown
31312,Vermivora,cyanoptera,,Blue-winged Warbler,United States,"Michigan, Port Huron SGA ",Call,B,0:27,unknown
31128,Vermivora,cyanoptera,,Blue-winged Warbler,United States,"Michigan, Port Huron SGA ",Alternate song,B,0:50,unknown
31127,Vermivora,cyanoptera,,Blue-winged Warbler,United States,"Michigan, Port Huron SGA ",Alternate song,B,0:05,unknown
31126,Vermivora,cyanoptera,,Blue-winged Warbler,United States,"Michigan, Port Huron SGA ",Alternate song,B,0:29,unknown
31125,Vermivora,cyanoptera,,Blue-winged Warbler,United States,"Michigan, Petersburg SGA ",Alternate song,B,0:32,unknown
31124,Vermivora,cyanoptera,,Blue-winged Warbler,United States,"Michigan, Petersburg SGA ","call, song",B,0:14,unknown
31123,Vermivora,cyanoptera,,Blue-winged Warbler,United States,"Michigan, Petersburg SGA ","call, song",B,1:08,unknown
455553,Mniotilta,varia,,Black-and-white Warbler,United States,"Cranberry Lake Park, Oakland County, Michigan",song,A,0:17,no
455552,Mniotilta,varia,,Black-and-white Warbler,United States,"Cranberry Lake Park, Oakland County, Michigan",song,A,0:18,no
391153,Leiothlypis,peregrina,,Tennessee Warbler,United States,"Tawas Point, Michigan",song,A,0:21,no
391152,Leiothlypis,peregrina,,Tennessee Warbler,United States,"Tawas Point, Michigan",song,A,0:18,no
83538,Leiothlypis,peregrina,,Tennessee Warbler,United States,"Tawas Point, Michigan",song,A,0:22,unknown
474948,Leiothlypis,peregrina,,Tennessee Warbler,United States,"Barton Nature Area (near  Ann Arbor), Washtenaw County, Michigan",song,B,0:04,no
391154,Leiothlypis,peregrina,,Tennessee Warbler,United States,"Tawas Point, Michigan",song,B,0:35,no
16990,Leiothlypis,peregrina,,Tennessee Warbler,United States,"Michigan, Port Huron SGA",Song,B,0:27,unknown
467298,Leiothlypis,ruficapilla,,Nashville Warbler,United States,"South Branch Township (near  Grayling), Crawford County, Michigan",song,A,1:01,yes
419394,Leiothlypis,ruficapilla,,Nashville Warbler,United States,"Curtis & Kobbs Rd, Michigan",song,A,0:04,no
225330,Leiothlypis,ruficapilla,,Nashville Warbler,United States,"Huron National Forest, near  Mio, Michigan","call, song",A,1:09,unknown
225328,Leiothlypis,ruficapilla,,Nashville Warbler,United States,"Huron National Forest, near  Mio, Michigan","call, song",A,1:18,unknown
144176,Leiothlypis,ruficapilla,,Nashville Warbler,United States,"Kinsley-Hunt Road,  Huron National Forest, Ogemaw, Michigan",song,A,0:50,no
466911,Leiothlypis,ruficapilla,,Nashville Warbler,United States,"South Branch Township (near  Grayling), Crawford County, Michigan","call, flight call",B,0:16,yes
466903,Leiothlypis,ruficapilla,,Nashville Warbler,United States,"Grayling Township (near  Grayling), Crawford County, Michigan",song,B,1:46,yes
327697,Leiothlypis,ruficapilla,,Nashville Warbler,United States,"Lumberman's Monument , Iosco County, Michigan",song,B,0:53,yes
225332,Leiothlypis,ruficapilla,,Nashville Warbler,United States,"Huron National Forest, near  Mio, Michigan",song,B,0:44,unknown
225331,Leiothlypis,ruficapilla,,Nashville Warbler,United States,"Huron National Forest, near  Mio, Michigan","call, song",B,0:29,unknown
225329,Leiothlypis,ruficapilla,,Nashville Warbler,United States,"Huron National Forest, near  Mio, Michigan","call, song",B,1:00,unknown
225327,Leiothlypis,ruficapilla,,Nashville Warbler,United States,"Huron National Forest, near  Mio, Michigan",song,B,1:41,unknown
225295,Leiothlypis,ruficapilla,,Nashville Warbler,United States,"Huron National Forest, near  Mio, Michigan",song,B,1:50,no
31320,Leiothlypis,ruficapilla,ruficapilla,Nashville Warbler,United States,"Michigan, Wagner Lake ",Song,B,0:47,unknown
31319,Leiothlypis,ruficapilla,ruficapilla,Nashville Warbler,United States,"Michigan, Wagner Lake ",Song,B,0:25,unknown
31019,Leiothlypis,ruficapilla,,Nashville Warbler,United States,"Michigan, Highland SRA ",Song,B,0:15,unknown
419822,Geothlypis,philadelphia,,Mourning Warbler,United States,"Au Sable SF - Big Creek Rd, Michigan",song,A,1:37,yes
419821,Geothlypis,philadelphia,,Mourning Warbler,United States,"Au Sable SF - Big Creek Rd, Michigan",song,A,0:02,yes
419820,Geothlypis,philadelphia,,Mourning Warbler,United States,"Au Sable SF - Big Creek Rd, Michigan",song,A,0:03,yes
419819,Geothlypis,philadelphia,,Mourning Warbler,United States,"Au Sable SF - Big Creek Rd, Michigan",song,A,0:50,yes
466962,Geothlypis,philadelphia,,Mourning Warbler,United States,"Trout Lake Township, Chippewa County, Michigan","call, song",B,1:20,yes
466958,Geothlypis,philadelphia,,Mourning Warbler,United States,"Trout Lake Township, Chippewa County, Michigan",call,B,0:30,yes
375009,Geothlypis,philadelphia,,Mourning Warbler,United States,"Jordan Valley Road, Antrim County, Michigan","male, song",B,1:34,yes
31283,Geothlypis,philadelphia,,Mourning Warbler,United States,"Michigan, St. Clair County ",Song,B,1:11,unknown
31282,Geothlypis,philadelphia,,Mourning Warbler,United States,"Michigan, Port Huron SGA ",Song,B,0:56,unknown
31281,Geothlypis,philadelphia,,Mourning Warbler,United States,"Michigan, St. Clair County ",Song,B,1:03,unknown
31280,Geothlypis,formosa,,Kentucky Warbler,United States,"Michigan, Petersburg SGA ",Song,B,0:52,unknown
419818,Geothlypis,trichas,,Common Yellowthroat,United States,"Au Sable SF - Big Creek Rd, Michigan",song,A,0:31,yes
388604,Geothlypis,trichas,,Common Yellowthroat,United States,"Stony Creek Metropark, Macomb County, Michigan",call,A,0:09,yes
385842,Geothlypis,trichas,,Common Yellowthroat,United States,"Stony Creek Metropark, Macomb County, Michigan",call,A,0:28,yes
361020,Geothlypis,trichas,,Common Yellowthroat,United States,"Paint Creek Trail--Adams to Kern, Oakland County, Michigan",song,A,0:51,yes
361004,Geothlypis,trichas,,Common Yellowthroat,United States,"Paint Creek Trail--Adams to Kern, Oakland County, Michigan",song,A,0:32,yes
324512,Geothlypis,trichas,,Common Yellowthroat,United States,"Houghton Lake WRA--Boardwalk, Roscommon County, Michigan",call,A,0:14,yes
320340,Geothlypis,trichas,,Common Yellowthroat,United States,"Turtle Marsh NWA, Iosco County, Michigan",song,A,0:56,yes
315296,Geothlypis,trichas,,Common Yellowthroat,United States,"Cranberry Lake Park, Oakland County, Michigan","call, song",A,0:16,yes
17137,Geothlypis,trichas,,Common Yellowthroat,United States,"Michigan, Waterloo SRA",Song,A,0:29,unknown
329038,Geothlypis,trichas,,Common Yellowthroat,United States,"Houghton Lake WRA--Boardwalk, Roscommon County, Michigan",call,B,0:53,yes
323252,Geothlypis,trichas,,Common Yellowthroat,United States,"Paint Creek Trail--Dutton to Silver Bell, Oakland County, Michigan",call,B,0:58,yes
282515,Geothlypis,trichas,,Common Yellowthroat,United States,"Stony Creek Metropark, Macomb County, Michigan",call,B,0:09,yes
107470,Geothlypis,trichas,,Common Yellowthroat,United States,"Flat Iron Lake Preserve, Oakfield, Kent County, Michigan",Song,B,0:16,unknown
31231,Geothlypis,trichas,,Common Yellowthroat,United States,"Michigan, Port Huron SGA ",Song,B,0:02,unknown
31229,Geothlypis,trichas,,Common Yellowthroat,United States,"Michigan, Macomb County ",Song,B,0:38,unknown
31228,Geothlypis,trichas,,Common Yellowthroat,United States,"Michigan, St. Clair County ",Song,B,0:34,unknown
31227,Geothlypis,trichas,,Common Yellowthroat,United States,"Michigan, St. Clair County ",Song,B,0:35,unknown
31066,Geothlypis,trichas,,Common Yellowthroat,United States,"Michigan, Pinckney SRA ",Song,B,0:24,unknown
31065,Geothlypis,trichas,,Common Yellowthroat,United States,"Michigan, Chelsea SGA",Song,B,1:01,unknown
17136,Geothlypis,trichas,,Common Yellowthroat,United States,"Michigan, Waterloo SRA",Song,B,0:03,unknown
425081,Setophaga,citrina,,Hooded Warbler,United States,"Ganges Township (near  Fennville), Allegan County, Michigan","begging call, call",A,0:17,yes
425019,Setophaga,citrina,,Hooded Warbler,United States,"Ganges Township (near  Fennville), Allegan County, Michigan","male, song",A,1:24,yes
219043,Setophaga,citrina,,Hooded Warbler,United States,"Warren Woods Nature Study Area (near  Three Oaks), Berrien County, Michigan",song,A,1:25,no
218994,Setophaga,citrina,,Hooded Warbler,United States,"Warren Woods Nature Study Area (near  Three Oaks), Berrien County, Michigan",song,A,1:42,no
31135,Setophaga,citrina,,Hooded Warbler,United States,"Michigan, Port Huron SGA ",Song,A,0:15,unknown
31134,Setophaga,citrina,,Hooded Warbler,United States,"Michigan, Port Huron SGA ",Song,A,0:52,unknown
17110,Setophaga,citrina,,Hooded Warbler,United States,"Michigan, Pinckney SRA",Song,A,0:22,unknown
17111,Setophaga,citrina,,Hooded Warbler,United States,"Michigan, Stinchfield Woods",Song,B,0:27,unknown
17109,Setophaga,citrina,,Hooded Warbler,United States,"Michigan, Pinckney SRA",Song,B,1:11,unknown
391158,Setophaga,ruticilla,,American Redstart,United States,"Tawas Point, Michigan",song,A,0:38,yes
391157,Setophaga,ruticilla,,American Redstart,United States,"Tawas Point, Michigan",song,A,0:31,yes
31114,Setophaga,ruticilla,,American Redstart,United States,"Michigan, Port Huron SGA ",Song,A,0:42,unknown
419814,Setophaga,ruticilla,,American Redstart,United States,"Au Sable SF - Big Creek Rd, Michigan",song,B,0:43,yes
390592,Setophaga,ruticilla,,American Redstart,United States,"Cranberry Lake Park, Oakland County, Michigan",call,B,1:04,no
389083,Setophaga,ruticilla,,American Redstart,United States,"Cranberry Lake Park, Oakland County, Michigan",song,B,0:25,no
361030,Setophaga,ruticilla,,American Redstart,United States,"Cranberry Lake Park, Oakland County, Michigan",song,B,0:58,yes
327739,Setophaga,ruticilla,,American Redstart,United States,"Foote Dam, Iosco County, Michigan",song,B,0:44,yes
107449,Setophaga,ruticilla,,American Redstart,United States,"Flat Iron Lake Preserve, Oakfield, Kent County, Michigan",Song,B,0:29,unknown
31301,Setophaga,ruticilla,,American Redstart,United States,"Michigan, Mack Lake ",Song,B,0:24,unknown
31300,Setophaga,ruticilla,,American Redstart,United States,"Michigan, St. Clair County ",Song,B,0:28,unknown
31299,Setophaga,ruticilla,,American Redstart,United States,"Michigan, St. Clair County ",Song,B,0:14,unknown
31298,Setophaga,ruticilla,,American Redstart,United States,"Michigan, St. Clair County ",Song,B,0:48,unknown
31296,Setophaga,ruticilla,,American Redstart,United States,"Michigan, St. Clair County ",Song,B,0:23,unknown
31117,Setophaga,ruticilla,,American Redstart,United States,"Michigan, Waterloo SRA ",Song,B,0:03,unknown
31116,Setophaga,ruticilla,,American Redstart,United States,"Michigan, Waterloo SRA ",Song,B,0:01,unknown
31115,Setophaga,ruticilla,,American Redstart,United States,"Michigan, Port Huron SGA ",Song,B,0:30,unknown
17100,Setophaga,ruticilla,,American Redstart,United States,"Michigan, Pinckney SRA",Call,B,0:01,unknown
16980,Setophaga,ruticilla,,American Redstart,United States,"Michigan, Port Huron SGA","call, song",B,0:12,unknown
554554,Setophaga,kirtlandii,,Kirtland's Warbler,United States,"Grayling Township (near  Grayling), Crawford County, Michigan","adult, male, song",no score,0:36,yes
467295,Setophaga,kirtlandii,,Kirtland's Warbler,United States,"South Branch Township (near  Grayling), Crawford County, Michigan",song,A,1:05,yes
466913,Setophaga,kirtlandii,,Kirtland's Warbler,United States,"South Branch Township (near  Grayling), Crawford County, Michigan","call, flight call, song",A,1:49,yes
419392,Setophaga,kirtlandii,,Kirtland's Warbler,United States,"Curtis & Kobbs Rd, Michigan",song,A,1:42,yes
419391,Setophaga,kirtlandii,,Kirtland's Warbler,United States,"Curtis & Kobbs Rd, Michigan",song,A,0:53,yes
419389,Setophaga,kirtlandii,,Kirtland's Warbler,United States,"Curtis & Kobbs Rd, Michigan",song,A,0:05,yes
419387,Setophaga,kirtlandii,,Kirtland's Warbler,United States,"Curtis & Kobbs Rd, Michigan",song,A,0:29,yes
419385,Setophaga,kirtlandii,,Kirtland's Warbler,United States,"Curtis & Kobbs Rd, Michigan",song,A,0:23,no
419384,Setophaga,kirtlandii,,Kirtland's Warbler,United States,"Curtis & Kobbs Rd, Michigan",song,A,1:48,no
144183,Setophaga,kirtlandii,,Kirtland's Warbler,United States,"Chase Bridge Road, Crawford, Michigan",song,A,0:51,no
55549,Setophaga,kirtlandii,,Kirtland's Warbler,United States,"Stephan Bridge Road, Crawford Co., Michigan",alternate song,A,0:35,unknown
55548,Setophaga,kirtlandii,,Kirtland's Warbler,United States,"Stephan Bridge Road, Crawford Co., Michigan",song,A,1:10,unknown
477573,Setophaga,kirtlandii,,Kirtland's Warbler,United States,"Curtis & Kobbs Rd, Michigan",song,B,0:40,yes
467296,Setophaga,kirtlandii,,Kirtland's Warbler,United States,"South Branch Township (near  Grayling), Crawford County, Michigan","call, song",B,0:11,yes
442963,Setophaga,kirtlandii,,Kirtland's Warbler,United States,"Chase Bridge Road, Crawford, Michigan",song,B,1:14,yes
316931,Setophaga,kirtlandii,,Kirtland's Warbler,United States,"Sterling Heights Nature Center, Macomb County, Michigan",call,B,0:19,yes
316930,Setophaga,kirtlandii,,Kirtland's Warbler,United States,"Sterling Heights Nature Center, Macomb County, Michigan",call,B,0:48,yes
316929,Setophaga,kirtlandii,,Kirtland's Warbler,United States,"Sterling Heights Nature Center, Macomb County, Michigan",call,B,0:28,yes
107458,Setophaga,kirtlandii,,Kirtland's Warbler,United States,"Chase Bridge Road, Grayling, Crawford County, Michigan",Song,B,0:11,unknown
31185,Setophaga,kirtlandii,,Kirtland's Warbler,United States,"Michigan, Mack Lake",Song,B,0:58,unknown
21003,Setophaga,kirtlandii,,Kirtland's Warbler,United States,"Tawas Point, Michigan",song,B,0:15,unknown
21002,Setophaga,kirtlandii,,Kirtland's Warbler,United States,"Tawas Point, Michigan",song,B,0:14,unknown
31030,Setophaga,cerulea,,Cerulean Warbler,United States,"Michigan, Waterloo SRA ",Song,A,0:04,unknown
31029,Setophaga,cerulea,,Cerulean Warbler,United States,"Michigan, Waterloo SRA ",Song,A,0:29,unknown
31028,Setophaga,cerulea,,Cerulean Warbler,United States,"Michigan, Pinckney SRA ",Song,A,1:14,unknown
142585,Setophaga,americana,,Northern Parula,United States,"Tahquamenon Falls State Park, Luce, Michigan",song,A,0:50,no
31033,Setophaga,magnolia,,Magnolia Warbler,United States,"Michigan, Port Huron SGA ",Call,B,0:26,unknown
142594,Setophaga,fusca,,Blackburnian Warbler,United States,"Summit Peak Scenic Area, Porcupine Mountains SP, Ontonagon, Michigan",song,A,0:41,yes
466928,Setophaga,fusca,,Blackburnian Warbler,United States,"Forest Road 3344, Hiawatha National Forest (near  Eckerman), Chippewa, Michigan",song,B,1:41,yes
310262,Setophaga,fusca,,Blackburnian Warbler,United States,"Marenisco Township (near  Watersmeet), Gogebic County, Michigan",song,B,0:25,no
31180,Setophaga,fusca,,Blackburnian Warbler,United States,"Michigan, St. Clair County ",Song,B,1:16,unknown
31031,Setophaga,fusca,,Blackburnian Warbler,United States,"Michigan, Sharon Hollow ",Song,B,0:04,unknown
455564,Setophaga,aestiva,,American Yellow Warbler,United States,"Cranberry Lake Park, Oakland County, Michigan",song,B,0:20,no
392964,Setophaga,aestiva,,American Yellow Warbler,United States,"Gallagher Creek Park, Oakland County, Michigan",song,B,0:43,yes
390283,Setophaga,aestiva,,American Yellow Warbler,United States,"Cranberry Lake Park, Oakland County, Michigan",song,B,0:08,yes
389086,Setophaga,aestiva,,American Yellow Warbler,United States,"Cranberry Lake Park, Oakland County, Michigan",call,B,0:16,yes
361002,Setophaga,aestiva,,American Yellow Warbler,United States,"Paint Creek Trail--Adams to Kern, Oakland County, Michigan",song,B,0:36,yes
329039,Setophaga,aestiva,,American Yellow Warbler,United States,"Houghton Lake WRA--Boardwalk, Roscommon County, Michigan",call,B,0:53,yes
107451,Setophaga,aestiva,,American Yellow Warbler,United States,"Flat Iron Lake Preserve, Oakfield, Kent County, Michigan",begging call,B,0:30,unknown
31192,Setophaga,aestiva,,American Yellow Warbler,United States,"Michigan, Nyangquing Point Wildlife Area ",Song,B,0:42,unknown
31191,Setophaga,aestiva,,American Yellow Warbler,United States,"Michigan, St. Clair County ",Call,B,0:21,unknown
31190,Setophaga,aestiva,,American Yellow Warbler,United States,"Michigan, Macomb County ",Song,B,0:03,unknown
16960,Setophaga,aestiva,aestiva,American Yellow Warbler,United States,"Michigan, Metro Beach Metropark",Song,B,0:03,unknown
16959,Setophaga,aestiva,aestiva,American Yellow Warbler,United States,"Michigan, Metro Beach Metropark",Song,B,0:04,unknown
375011,Setophaga,pensylvanica,,Chestnut-sided Warbler,United States,"Jordan River Road, Antrim County, Michigan","male, song",A,1:51,no
31038,Setophaga,pensylvanica,,Chestnut-sided Warbler,United States,"Michigan, Port Huron SGA ","Song, Uccented?",A,0:46,unknown
31037,Setophaga,pensylvanica,,Chestnut-sided Warbler,United States,"Michigan, Port Huron SGA ","Song, Uccented?",A,0:17,unknown
31035,Setophaga,pensylvanica,,Chestnut-sided Warbler,United States,"Michigan, Port Huron SGA ","Song, accented",A,1:07,unknown
31189,Setophaga,pensylvanica,,Chestnut-sided Warbler,United States,"Michigan, St. Clair County ",Song,B,0:41,unknown
31188,Setophaga,pensylvanica,,Chestnut-sided Warbler,United States,"Michigan, Port Huron SGA ",Song,B,0:56,unknown
31036,Setophaga,pensylvanica,,Chestnut-sided Warbler,United States,"Michigan, Port Huron SGA ",Song,B,0:22,unknown
31034,Setophaga,pensylvanica,,Chestnut-sided Warbler,United States,"Michigan, Waterloo SRA ","Song, accented",B,0:41,unknown
483295,Setophaga,caerulescens,,Black-throated Blue Warbler,United States,"Grayling Township (near  Grayling), Crawford County, Michigan",song,B,0:05,no
408993,Setophaga,caerulescens,,Black-throated Blue Warbler,United States,"Cobb Lake area, Norvell Township, Jackson County, Michigan","call, male",B,0:10,yes
468574,Setophaga,palmarum,,Palm Warbler,United States,"Huron National Forest, near  Mio, Michigan","call, song",B,0:24,no
466921,Setophaga,palmarum,,Palm Warbler,United States,"Forest Road 3344, Hiawatha National Forest (near  Eckerman), Chippewa, Michigan",song,B,1:11,yes
376034,Setophaga,pinus,,Pine Warbler,United States,"Michigan (near  Brimley), Chippewa County, Michigan",song,A,0:44,yes
144093,Setophaga,pinus,,Pine Warbler,United States,"Forest Road 3344 east of Michigan 123, Hiawatha National Forest, Chippewa, Michigan",song,A,1:51,no
143989,Setophaga,pinus,,Pine Warbler,United States,"McGregor Road near Perry Holt Road, Huron National Forest, Ogemaw, Michigan",song,B,1:30,no
31198,Setophaga,pinus,,Pine Warbler,United States,"Michigan, Mack Lake ",Song,B,0:47,unknown
320341,Setophaga,coronata,,Myrtle Warbler,United States,"Turtle Marsh NWA, Iosco County, Michigan",song,A,1:23,yes
467302,Setophaga,coronata,,Myrtle Warbler,United States,"Grayling Township (near  Grayling), Crawford County, Michigan",song,B,1:47,no
